date gvkey year month active tic perf bnd target mom1m mom3m mom6m mom9m mrkcap entval saleq_ttm cogsq_ttm xsgaq_ttm oiadpq_ttm niq_ttm cheq_mrq rectq_mrq invtq_mrq acoq_mrq ppentq_mrq aoq_mrq dlcq_mrq apq_mrq txpq_mrq lcoq_mrq ltq_mrq cshoq_1yr_avg
200509 00606601 2005 09 1 IBM 0.028831 0.049737 0.465283 0.38713156 0.48821182 0.18825246 0.19422863 128652.67042000 143711.67042000 96068.00000000 55411.00000000 25480.00000000 11047.00000000 8071.00000000 8659.00000000 24271.00000000 3248.00000000 4332.00000000 14212.00000000 48666.00000000 6134.00000000 22233.00000000 3830.00000000 0.00000000 73263.00000000 1629.85025000
200510 00606601 2005 10 1 IBM 0.165067 0.094315 0.592167 0.45667026 0.56698045 0.17124040 0.19771302 128014.35402000 143073.35402000 96068.00000000 55411.00000000 25480.00000000 11047.00000000 8071.00000000 8659.00000000 24271.00000000 3248.00000000 4332.00000000 14212.00000000 48666.00000000 6134.00000000 22233.00000000 3830.00000000 0.00000000 73263.00000000 1629.85025000
200511 00606601 2005 11 1 IBM 0.140087 0.157479 0.475398 0.75090514 0.57559199 0.44538745 0.26545048 129330.77008000 142498.77008000 94168.00000000 53427.00000000 25482.00000000 11137.00000000 7787.00000000 8254.00000000 23326.00000000 3290.00000000 4273.00000000 14042.00000000 47824.00000000 4050.00000000 22016.00000000 3898.00000000 0.00000000 70774.00000000 1608.55500000
200512 00606601 2005 12 1 IBM 0.107315 0.121060 0.479083 0.69752187 0.72581234 0.63626251 0.35186567 140418.97240000 153586.97240000 94168.00000000 53427.00000000 25482.00000000 11137.00000000 7787.00000000 8254.00000000 23326.00000000 3290.00000000 4273.00000000 14042.00000000 47824.00000000 4050.00000000 22016.00000000 3898.00000000 0.00000000 70774.00000000 1608.55500000
200601 00606601 2006 01 1 IBM 0.222224 0.141325 0.603672 0.11896179 0.54647378 0.58899083 0.22828508 129836.21520000 143004.21520000 94168.00000000 53427.00000000 25482.00000000 11137.00000000 7787.00000000 8254.00000000 23326.00000000 3290.00000000 4273.00000000 14042.00000000 47824.00000000 4050.00000000 22016.00000000 3898.00000000 0.00000000 70774.00000000 1608.55500000
200602 00606601 2006 02 1 IBM 0.162095 0.066049 0.627472 0.19182277 0.20426609 0.34870106 0.30697847 128414.73210000 141582.73210000 94168.00000000 53427.00000000 25482.00000000 11137.00000000 7787.00000000 8254.00000000 23326.00000000 3290.00000000 4273.00000000 14042.00000000 47824.00000000 4050.00000000 22016.00000000 3898.00000000 0.00000000 70774.00000000 1608.55525000
200603 00606601 2006 03 1 IBM 0.191201 0.086149 0.629351 0.42327089 0.10733647 0.35922684 0.37630015 126740.44408000 139908.44408000 94168.00000000 52926.00000000 25482.00000000 11638.00000000 7787.00000000 8254.00000000 23326.00000000 3290.00000000 4273.00000000 14042.00000000 47824.00000000 4050.00000000 22016.00000000 3898.00000000 0.00000000 70774.00000000 1608.55525000
200604 00606601 2006 04 1 IBM 0.256741 0.071429 0.717985 0.46356203 0.25635517 0.36448935 0.43727073 129806.13060000 138761.13060000 91134.00000000 49930.00000000 25343.00000000 11714.00000000 7934.00000000 13686.00000000 24428.00000000 2841.00000000 4706.00000000 13756.00000000 46331.00000000 7216.00000000 7349.00000000 4710.00000000 15877.00000000 72650.00000000 1590.65225000
200605 00606601 2006 05 1 IBM 0.317715 0.102537 0.744342 0.48211123 0.44765988 0.25966053 0.35126235 129601.51320000 138556.51320000 91134.00000000 49930.00000000 25343.00000000 11714.00000000 7934.00000000 13686.00000000 24428.00000000 2841.00000000 4706.00000000 13756.00000000 46331.00000000 7216.00000000 7349.00000000 4710.00000000 15877.00000000 72650.00000000 1590.65225000
200606 00606601 2006 06 1 IBM 0.335742 0.145317 0.706977 0.59483686 0.52485591 0.21175612 0.39793282 123876.56050000 134059.56050000 88885.00000000 47908.00000000 25009.00000000 11910.00000000 8240.00000000 12302.00000000 21893.00000000 2953.00000000 4435.00000000 13712.00000000 47173.00000000 7160.00000000 22213.00000000 3895.00000000 0.00000000 69737.00000000 1574.92075000
200607 00606601 2006 07 1 IBM 0.460577 0.104080 0.825668 0.32224607 0.44496403 0.28884026 0.35348323 119101.34390000 129284.34390000 88885.00000000 47908.00000000 25009.00000000 11910.00000000 8240.00000000 12302.00000000 21893.00000000 2953.00000000 4435.00000000 13712.00000000 47173.00000000 7160.00000000 22213.00000000 3895.00000000 0.00000000 69737.00000000 1574.92075000
200608 00606601 2006 08 1 IBM 0.533805 0.151414 0.836668 0.67879229 0.56284353 0.50241187 0.33107600 120016.07695000 130199.07695000 88885.00000000 47908.00000000 25009.00000000 11910.00000000 8240.00000000 12302.00000000 21893.00000000 2953.00000000 4435.00000000 13712.00000000 47173.00000000 7160.00000000 22213.00000000 3895.00000000 0.00000000 69737.00000000 1574.92075000
200609 00606601 2006 09 1 IBM 0.474853 0.131313 0.798467 0.59253841 0.57778595 0.56516896 0.28301887 123223.30383000 135012.30383000 88505.00000000 47364.00000000 25065.00000000 12116.00000000 8433.00000000 9990.00000000 22336.00000000 3111.00000000 4154.00000000 13963.00000000 49823.00000000 7907.00000000 22395.00000000 3816.00000000 0.00000000 69828.00000000 1556.43275000
200610 00606601 2006 10 1 IBM 0.436609 0.156120 0.757852 0.52560351 0.67204696 0.58915305 0.40844009 124699.48766000 136488.48766000 88505.00000000 47364.00000000 25065.00000000 12116.00000000 8433.00000000 9990.00000000 22336.00000000 3111.00000000 4154.00000000 13963.00000000 49823.00000000 7907.00000000 22395.00000000 3816.00000000 0.00000000 69828.00000000 1556.43275000
200611 00606601 2006 11 1 IBM 0.159221 0.036641 0.635769 0.79358133 0.73524019 0.74777778 0.66241081 140511.39487000 152300.39487000 88505.00000000 47364.00000000 25065.00000000 12116.00000000 8433.00000000 9990.00000000 22336.00000000 3111.00000000 4154.00000000 13963.00000000 49823.00000000 7907.00000000 22395.00000000 3816.00000000 0.00000000 69828.00000000 1556.43275000
200612 00606601 2006 12 1 IBM 0.192824 0.007615 0.691833 0.33406193 0.61866275 0.66802822 0.64714715 138463.87584000 149553.87584000 89593.00000000 47650.00000000 25614.00000000 12373.00000000 9139.00000000 10901.00000000 22681.00000000 3135.00000000 3951.00000000 14059.00000000 49428.00000000 8555.00000000 22249.00000000 4125.00000000 0.00000000 69907.00000000 1538.14150000
200701 00606601 2007 01 1 IBM 0.118274 -0.060572 0.708198 0.78346028 0.74990846 0.79637842 0.73903262 146342.09680000 157432.09680000 89593.00000000 47650.00000000 25614.00000000 12373.00000000 9139.00000000 10901.00000000 22681.00000000 3135.00000000 3951.00000000 14059.00000000 49428.00000000 8555.00000000 22249.00000000 4125.00000000 0.00000000 69907.00000000 1538.14150000
200702 00606601 2007 02 1 IBM 0.168860 -0.102133 0.780276 0.51070004 0.56776557 0.71836735 0.74295378 149354.80080000 160444.80080000 89593.00000000 47650.00000000 25614.00000000 12373.00000000 9139.00000000 10901.00000000 22681.00000000 3135.00000000 3951.00000000 14059.00000000 49428.00000000 8555.00000000 22249.00000000 4125.00000000 0.00000000 69907.00000000 1538.14150000
200703 00606601 2007 03 1 IBM 0.256921 -0.116447 0.844123 0.19101124 0.44367481 0.56196818 0.61115269 140000.35488000 151090.35488000 89593.00000000 47650.00000000 25614.00000000 12373.00000000 9139.00000000 10901.00000000 22681.00000000 3135.00000000 3951.00000000 14059.00000000 49428.00000000 8555.00000000 22249.00000000 4125.00000000 0.00000000 69907.00000000 1538.14150000
200704 00606601 2007 04 1 IBM 0.299164 -0.108283 0.856055 0.51544893 0.30830904 0.55427936 0.66305161 142001.08758000 154027.08758000 91424.00000000 48530.00000000 26373.00000000 12614.00000000 9492.00000000 10656.00000000 26849.00000000 2810.00000000 4345.00000000 14440.00000000 44134.00000000 8902.00000000 7964.00000000 4670.00000000 18555.00000000 74728.00000000 1521.26725000
200705 00606601 2007 05 1 IBM 0.289735 -0.092636 0.843865 0.76903273 0.47189349 0.53218563 0.67362429 151764.16767000 164929.16767000 92794.00000000 49084.00000000 26898.00000000 12899.00000000 9628.00000000 10781.00000000 24017.00000000 2912.00000000 4736.00000000 14414.00000000 44759.00000000 9661.00000000 6859.00000000 2096.00000000 18147.00000000 73810.00000000 1504.87525000
200706 00606601 2007 06 1 IBM 0.128245 -0.199627 0.813787 0.57058389 0.67087667 0.60195268 0.65380206 158282.55820000 171447.55820000 92794.00000000 49084.00000000 26898.00000000 12899.00000000 9628.00000000 10781.00000000 24017.00000000 2912.00000000 4736.00000000 14414.00000000 44759.00000000 9661.00000000 6859.00000000 2096.00000000 18147.00000000 73810.00000000 1504.87525000
200707 00606601 2007 07 1 IBM 0.233821 -0.183407 0.871804 0.48698203 0.66210721 0.47535474 0.63238095 156278.04175000 169443.04175000 92794.00000000 49084.00000000 26898.00000000 12899.00000000 9628.00000000 10781.00000000 24017.00000000 2912.00000000 4736.00000000 14414.00000000 44759.00000000 9661.00000000 6859.00000000 2096.00000000 18147.00000000 73810.00000000 1504.87525000
200708 00606601 2007 08 1 IBM 0.120879 -0.111634 0.754599 0.87223859 0.75390916 0.66854991 0.67240719 164296.10755000 177461.10755000 92794.00000000 49084.00000000 26898.00000000 12899.00000000 9628.00000000 10781.00000000 24017.00000000 2912.00000000 4736.00000000 14414.00000000 44759.00000000 9661.00000000 6859.00000000 2096.00000000 18147.00000000 73810.00000000 1504.87525000
200709 00606601 2007 09 1 IBM 0.017724 -0.206058 0.738318 0.74035219 0.83603468 0.83830275 0.77812258 158745.89283000 183278.89283000 94676.00000000 49980.00000000 27605.00000000 13165.00000000 9867.00000000 10189.00000000 24287.00000000 2848.00000000 4969.00000000 14479.00000000 45776.00000000 20543.00000000 6653.00000000 2314.00000000 18574.00000000 85792.00000000 1464.51725000
200710 00606601 2007 10 1 IBM -0.198647 -0.395186 0.715301 0.45583832 0.81346371 0.81522571 0.68357862 160255.94460000 184788.94460000 94676.00000000 49980.00000000 27605.00000000 13165.00000000 9867.00000000 10189.00000000 24287.00000000 2848.00000000 4969.00000000 14479.00000000 45776.00000000 20543.00000000 6653.00000000 2314.00000000 18574.00000000 85792.00000000 1464.51725000
200711 00606601 2007 11 1 IBM -0.282103 -0.503723 0.731597 0.31795841 0.50853242 0.68419018 0.64224138 157970.46084000 182503.46084000 94676.00000000 49980.00000000 27605.00000000 13165.00000000 9867.00000000 10189.00000000 24287.00000000 2848.00000000 4969.00000000 14479.00000000 45776.00000000 20543.00000000 6653.00000000 2314.00000000 18574.00000000 85792.00000000 1464.51725000
200712 00606601 2007 12 1 IBM -0.185665 -0.435748 0.752982 0.37451737 0.32610380 0.61028257 0.68515563 144933.41208000 166431.41208000 96178.00000000 50931.00000000 27792.00000000 13452.00000000 10006.00000000 13823.00000000 24801.00000000 2855.00000000 5109.00000000 14836.00000000 47185.00000000 16546.00000000 6732.00000000 2564.00000000 19169.00000000 88063.00000000 1432.41825000
200801 00606601 2008 01 1 IBM -0.137146 -0.485254 0.825871 0.63671275 0.41579559 0.66158656 0.71530815 148957.04360000 170455.04360000 96178.00000000 50931.00000000 27792.00000000 13452.00000000 10006.00000000 13823.00000000 24801.00000000 2855.00000000 5109.00000000 14836.00000000 47185.00000000 16546.00000000 6732.00000000 2564.00000000 19169.00000000 88063.00000000 1432.41825000
200802 00606601 2008 02 1 IBM -0.120809 -0.493192 0.853799 0.71543779 0.65565488 0.63368669 0.74909820 147592.86716000 169090.86716000 96178.00000000 50931.00000000 27792.00000000 13452.00000000 10006.00000000 13823.00000000 24801.00000000 2855.00000000 5109.00000000 14836.00000000 47185.00000000 16546.00000000 6732.00000000 2564.00000000 19169.00000000 88063.00000000 1432.41825000
200803 00606601 2008 03 1 IBM -0.132302 -0.433572 0.793803 0.79257558 0.84636119 0.69203747 0.81331748 156894.07016000 178392.07016000 96178.00000000 50931.00000000 27792.00000000 13452.00000000 10006.00000000 13823.00000000 24801.00000000 2855.00000000 5109.00000000 14836.00000000 47185.00000000 16546.00000000 6732.00000000 2564.00000000 19169.00000000 88063.00000000 1432.41825000
200804 00606601 2008 04 1 IBM -0.085979 -0.319631 0.760574 0.56993007 0.83398285 0.72279587 0.83420313 159495.84276000 178623.84276000 98786.00000000 52208.00000000 28180.00000000 14360.00000000 10418.00000000 16146.00000000 28789.00000000 2664.00000000 5578.00000000 15081.00000000 52173.00000000 12235.00000000 8054.00000000 3673.00000000 20348.00000000 91961.00000000 1402.10600000
200805 00606601 2008 05 1 IBM -0.097501 -0.317955 0.758418 0.53231492 0.73545597 0.78585697 0.75535786 167197.74380000 186325.74380000 98786.00000000 52208.00000000 28180.00000000 14360.00000000 10418.00000000 16146.00000000 28789.00000000 2664.00000000 5578.00000000 15081.00000000 52173.00000000 12235.00000000 8054.00000000 3673.00000000 20348.00000000 91961.00000000 1402.10600000
200806 00606601 2008 06 1 IBM -0.176285 -0.335540 0.686841 0.61430246 0.63440439 0.82911392 0.73030547 177769.38697000 200928.38697000 101259.00000000 53277.00000000 28781.00000000 15082.00000000 10893.00000000 12027.00000000 26894.00000000 2976.00000000 6528.00000000 15470.00000000 57928.00000000 15235.00000000 7329.00000000 3033.00000000 21451.00000000 93095.00000000 1374.26900000
200807 00606601 2008 07 1 IBM 0.015837 -0.186265 0.722656 0.49589683 0.57165231 0.78824921 0.71549637 162798.46587000 185957.46587000 101259.00000000 53277.00000000 28781.00000000 15082.00000000 10893.00000000 12027.00000000 26894.00000000 2976.00000000 6528.00000000 15470.00000000 57928.00000000 15235.00000000 7329.00000000 3033.00000000 21451.00000000 93095.00000000 1374.26900000
200808 00606601 2008 08 1 IBM -0.053827 -0.186863 0.661424 0.68398268 0.67966903 0.77707259 0.81406629 173392.42320000 197777.42320000 104307.00000000 54433.00000000 29284.00000000 15963.00000000 11397.00000000 9847.00000000 27229.00000000 2916.00000000 6320.00000000 15386.00000000 59230.00000000 12710.00000000 7531.00000000 2831.00000000 21611.00000000 92663.00000000 1372.87725000
200809 00606601 2008 09 1 IBM 0.003775 -0.162569 0.720939 0.18478694 0.46071001 0.56902087 0.79114181 164924.67320000 189309.67320000 104307.00000000 54433.00000000 29284.00000000 15963.00000000 11397.00000000 9847.00000000 27229.00000000 2916.00000000 6320.00000000 15386.00000000 59230.00000000 12710.00000000 7531.00000000 2831.00000000 21611.00000000 92663.00000000 1372.87725000
200810 00606601 2008 10 1 IBM 0.053446 -0.109131 0.712329 0.70133011 0.55048465 0.63625304 0.81833061 158462.08640000 182847.08640000 104307.00000000 54433.00000000 29284.00000000 15963.00000000 11397.00000000 9847.00000000 27229.00000000 2916.00000000 6320.00000000 15386.00000000 59230.00000000 12710.00000000 7531.00000000 2831.00000000 21611.00000000 92663.00000000 1372.87725000
200811 00606601 2008 11 1 IBM 0.394393 0.144465 0.708961 0.50963149 0.47944631 0.59974747 0.71434635 124901.29026000 149557.29026000 105489.00000000 54603.00000000 29650.00000000 16567.00000000 11859.00000000 9756.00000000 24939.00000000 3000.00000000 6492.00000000 14659.00000000 57064.00000000 16180.00000000 6770.00000000 2497.00000000 19305.00000000 88391.00000000 1364.25275000
200812 00606601 2008 12 1 IBM 0.635872 0.390728 0.662740 0.46244541 0.58235037 0.55004390 0.60450729 109626.17280000 134282.17280000 105489.00000000 54603.00000000 29650.00000000 16567.00000000 11859.00000000 9756.00000000 24939.00000000 3000.00000000 6492.00000000 14659.00000000 57064.00000000 16180.00000000 6770.00000000 2497.00000000 19305.00000000 88391.00000000 1364.25275000
200901 00606601 2009 01 1 IBM 0.482996 0.288102 0.646161 0.46553229 0.46506550 0.52915388 0.56494936 113065.42528000 137721.42528000 105489.00000000 54603.00000000 29650.00000000 16567.00000000 11859.00000000 9756.00000000 24939.00000000 3000.00000000 6492.00000000 14659.00000000 57064.00000000 16180.00000000 6770.00000000 2497.00000000 19305.00000000 88391.00000000 1364.25275000
200902 00606601 2009 02 1 IBM 0.420994 0.454402 0.473661 0.86068785 0.71851852 0.63302752 0.69443227 123127.92570000 147783.92570000 105489.00000000 54603.00000000 29650.00000000 16567.00000000 11859.00000000 9756.00000000 24939.00000000 3000.00000000 6492.00000000 14659.00000000 57064.00000000 16180.00000000 6770.00000000 2497.00000000 19305.00000000 88391.00000000 1364.25275000
200903 00606601 2009 03 1 IBM 0.419545 0.724761 0.298719 0.78789218 0.83959346 0.79592740 0.75455758 123638.43974000 148294.43974000 105489.00000000 54603.00000000 29650.00000000 16567.00000000 11859.00000000 9756.00000000 24939.00000000 3000.00000000 6492.00000000 14659.00000000 57064.00000000 16180.00000000 6770.00000000 2497.00000000 19305.00000000 88391.00000000 1364.25275000
200904 00606601 2009 04 1 IBM 0.356225 0.662539 0.277289 0.38512324 0.83362676 0.72739303 0.72852081 129745.01144000 150763.01144000 103630.00000000 52827.00000000 29393.00000000 16750.00000000 12334.00000000 12907.00000000 27555.00000000 2701.00000000 5841.00000000 14305.00000000 46215.00000000 11236.00000000 7014.00000000 2743.00000000 21442.00000000 96059.00000000 1352.71825000
200905 00606601 2009 05 1 IBM 0.242681 0.333240 0.398794 0.28337640 0.49849203 0.68464193 0.64128083 136381.38437000 155154.38437000 100839.00000000 50889.00000000 28944.00000000 16449.00000000 12310.00000000 12295.00000000 23463.00000000 2759.00000000 5478.00000000 13727.00000000 44222.00000000 9870.00000000 5878.00000000 2032.00000000 19645.00000000 88251.00000000 1339.69775000
200906 00606601 2009 06 1 IBM 0.183511 0.219574 0.459573 0.45302013 0.27894295 0.63655462 0.73347368 140438.07316000 159211.07316000 100839.00000000 50889.00000000 28944.00000000 16449.00000000 12310.00000000 12295.00000000 23463.00000000 2759.00000000 5478.00000000 13727.00000000 44222.00000000 9870.00000000 5878.00000000 2032.00000000 19645.00000000 88251.00000000 1339.69775000
200907 00606601 2009 07 1 IBM 0.252589 0.271424 0.483521 0.34432387 0.23568742 0.61606023 0.61251050 137980.27474000 156753.27474000 100839.00000000 50889.00000000 28944.00000000 16449.00000000 12310.00000000 12295.00000000 23463.00000000 2759.00000000 5478.00000000 13727.00000000 44222.00000000 9870.00000000 5878.00000000 2032.00000000 19645.00000000 88251.00000000 1339.69775000
200908 00606601 2009 08 1 IBM 0.069186 0.100543 0.467026 0.65242638 0.46281678 0.47027027 0.65541667 154592.55012000 171532.55012000 97270.00000000 48481.00000000 27578.00000000 16803.00000000 12648.00000000 12526.00000000 23857.00000000 2691.00000000 5361.00000000 13948.00000000 45272.00000000 8504.00000000 5869.00000000 2259.00000000 19798.00000000 88181.00000000 1328.70875000
200909 00606601 2009 09 1 IBM 0.158210 0.191726 0.468517 0.41459370 0.44462878 0.30299252 0.60000000 154749.85620000 171689.85620000 97270.00000000 48481.00000000 27578.00000000 16803.00000000 12648.00000000 12526.00000000 23857.00000000 2691.00000000 5361.00000000 13948.00000000 45272.00000000 8504.00000000 5869.00000000 2259.00000000 19798.00000000 88181.00000000 1328.70875000
200910 00606601 2009 10 1 IBM 0.223720 0.168753 0.562038 0.29781983 0.44645799 0.27663088 0.57089706 156794.83524000 173734.83524000 97270.00000000 48481.00000000 27578.00000000 16803.00000000 12648.00000000 12526.00000000 23857.00000000 2691.00000000 5361.00000000 13948.00000000 45272.00000000 8504.00000000 5869.00000000 2259.00000000 19798.00000000 88181.00000000 1328.70875000
200911 00606601 2009 11 1 IBM 0.200982 0.262575 0.431092 0.76609171 0.46753794 0.45519865 0.47058824 158433.65783000 172487.65783000 95535.00000000 47201.00000000 26819.00000000 17214.00000000 13039.00000000 11512.00000000 23622.00000000 2546.00000000 5766.00000000 14189.00000000 46040.00000000 4885.00000000 6145.00000000 2213.00000000 19717.00000000 85181.00000000 1321.24500000
200912 00606601 2009 12 1 IBM 0.184220 0.307330 0.353540 0.57580920 0.58725406 0.50750751 0.34322581 165973.73905000 180027.73905000 95535.00000000 47201.00000000 26819.00000000 17214.00000000 13039.00000000 11512.00000000 23622.00000000 2546.00000000 5766.00000000 14189.00000000 46040.00000000 4885.00000000 6145.00000000 2213.00000000 19717.00000000 85181.00000000 1321.24500000
201001 00606601 2010 01 1 IBM 0.261755 0.227166 0.536820 0.32648785 0.64385298 0.53013582 0.34482759 171950.63270000 186004.63270000 95535.00000000 47201.00000000 26819.00000000 17214.00000000 13039.00000000 11512.00000000 23622.00000000 2546.00000000 5766.00000000 14189.00000000 46040.00000000 4885.00000000 6145.00000000 2213.00000000 19717.00000000 85181.00000000 1321.24500000
201002 00606601 2010 02 1 IBM 0.353902 0.329403 0.526250 0.36030025 0.33934564 0.38994508 0.39279661 160771.87117000 174825.87117000 95535.00000000 47201.00000000 26819.00000000 17214.00000000 13039.00000000 11512.00000000 23622.00000000 2546.00000000 5766.00000000 14189.00000000 46040.00000000 4885.00000000 6145.00000000 2213.00000000 19717.00000000 85181.00000000 1321.24500000
201003 00606601 2010 03 1 IBM 0.307041 0.304460 0.503336 0.50480167 0.31435747 0.43298097 0.40687314 165986.65292000 178231.65292000 95758.00000000 47289.00000000 26488.00000000 17719.00000000 13425.00000000 13973.00000000 26792.00000000 2494.00000000 5676.00000000 14165.00000000 45922.00000000 4168.00000000 7436.00000000 3826.00000000 20572.00000000 86267.00000000 1312.80525000
201004 00606601 2010 04 1 IBM 0.355615 0.249527 0.610487 0.21592330 0.25146199 0.39636978 0.38353840 167409.47025000 179654.47025000 95758.00000000 47289.00000000 26488.00000000 17719.00000000 13425.00000000 13973.00000000 26792.00000000 2494.00000000 5676.00000000 14165.00000000 45922.00000000 4168.00000000 7436.00000000 3826.00000000 20572.00000000 86267.00000000 1312.80525000
201005 00606601 2010 05 1 IBM 0.340623 0.186149 0.688168 0.30045212 0.23019802 0.20715474 0.25723877 165422.76300000 177880.76300000 96904.00000000 47866.00000000 27003.00000000 17776.00000000 13731.00000000 13977.00000000 23510.00000000 2524.00000000 5686.00000000 13841.00000000 45670.00000000 5014.00000000 6345.00000000 2775.00000000 20441.00000000 83059.00000000 1303.04275000
201006 00606601 2010 06 1 IBM 0.394826 0.251461 0.654620 0.74238683 0.34597938 0.26160862 0.35909282 160626.78522000 173084.78522000 96904.00000000 47866.00000000 27003.00000000 17776.00000000 13731.00000000 13977.00000000 23510.00000000 2524.00000000 5686.00000000 13841.00000000 45670.00000000 5014.00000000 6345.00000000 2775.00000000 20441.00000000 83059.00000000 1303.04275000
201007 00606601 2010 07 1 IBM 0.499887 0.291999 0.708402 0.71522905 0.65033223 0.42606516 0.52515856 158344.20756000 170802.20756000 96904.00000000 47866.00000000 27003.00000000 17776.00000000 13731.00000000 13977.00000000 23510.00000000 2524.00000000 5686.00000000 13841.00000000 45670.00000000 5014.00000000 6345.00000000 2775.00000000 20441.00000000 83059.00000000 1303.04275000
201008 00606601 2010 08 1 IBM 0.369520 0.129955 0.767694 0.35544431 0.70861345 0.43305085 0.36340316 161948.09520000 176474.09520000 97377.00000000 48123.00000000 27062.00000000 17978.00000000 14014.00000000 12241.00000000 23491.00000000 2595.00000000 6568.00000000 13534.00000000 44991.00000000 5633.00000000 7233.00000000 2895.00000000 19232.00000000 82244.00000000 1290.64125000
201009 00606601 2010 09 1 IBM 0.445098 0.087607 0.834797 0.63316583 0.63774221 0.49553382 0.39554795 155301.16014000 169827.16014000 97377.00000000 48123.00000000 27062.00000000 17978.00000000 14014.00000000 12241.00000000 23491.00000000 2595.00000000 6568.00000000 13534.00000000 44991.00000000 5633.00000000 7233.00000000 2895.00000000 19232.00000000 82244.00000000 1290.64125000
201010 00606601 2010 10 1 IBM 0.400521 0.100400 0.813953 0.36019942 0.41843972 0.57486293 0.40237691 169187.83092000 183713.83092000 97377.00000000 48123.00000000 27062.00000000 17978.00000000 14014.00000000 12241.00000000 23491.00000000 2595.00000000 6568.00000000 13534.00000000 44991.00000000 5633.00000000 7233.00000000 2895.00000000 19232.00000000 82244.00000000 1290.64125000
201011 00606601 2010 11 1 IBM 0.337452 0.055069 0.800666 0.66402668 0.60735171 0.72442942 0.51385928 178403.03960000 194893.03960000 98082.00000000 48458.00000000 27288.00000000 18157.00000000 14389.00000000 11086.00000000 24497.00000000 2629.00000000 6257.00000000 14009.00000000 48696.00000000 5556.00000000 7084.00000000 2908.00000000 19895.00000000 84815.00000000 1272.83075000
201012 00606601 2010 12 1 IBM 0.321858 0.033791 0.808537 0.28345802 0.38807837 0.53726316 0.44908394 175744.38706000 192234.38706000 98082.00000000 48458.00000000 27288.00000000 18157.00000000 14389.00000000 11086.00000000 24497.00000000 2629.00000000 6257.00000000 14009.00000000 48696.00000000 5556.00000000 7084.00000000 2908.00000000 19895.00000000 84815.00000000 1272.83075000
201101 00606601 2011 01 1 IBM 0.334543 0.026163 0.840947 0.33818636 0.35986594 0.37019840 0.49337324 182328.90036000 198818.90036000 98082.00000000 48458.00000000 27288.00000000 18157.00000000 14389.00000000 11086.00000000 24497.00000000 2629.00000000 6257.00000000 14009.00000000 48696.00000000 5556.00000000 7084.00000000 2908.00000000 19895.00000000 84815.00000000 1272.83075000
201102 00606601 2011 02 1 IBM 0.239630 0.041608 0.754188 0.87510478 0.56871838 0.60127389 0.72934596 201262.48200000 217631.48200000 98082.00000000 47709.00000000 27355.00000000 18157.00000000 14389.00000000 11086.00000000 24497.00000000 2629.00000000 6257.00000000 14009.00000000 48696.00000000 5556.00000000 7084.00000000 2908.00000000 19895.00000000 84815.00000000 1272.83075000
201103 00606601 2011 03 1 IBM 0.310453 0.010380 0.834862 0.27450980 0.56221198 0.45688926 0.57557643 198787.50684000 215760.50684000 99871.00000000 48472.00000000 27863.00000000 18705.00000000 14833.00000000 11651.00000000 28225.00000000 2450.00000000 5790.00000000 14097.00000000 51239.00000000 6778.00000000 7804.00000000 4216.00000000 21764.00000000 90280.00000000 1253.49475000
201104 00606601 2011 04 1 IBM 0.291101 -0.020709 0.845153 0.42310924 0.61700337 0.48468085 0.45302445 200248.81851000 217221.81851000 99871.00000000 48472.00000000 27863.00000000 18705.00000000 14833.00000000 11651.00000000 28225.00000000 2450.00000000 5790.00000000 14097.00000000 51239.00000000 6778.00000000 7804.00000000 4216.00000000 21764.00000000 90280.00000000 1253.49475000
201105 00606601 2011 05 1 IBM 0.154808 -0.118902 0.812709 0.63552576 0.39365280 0.45866893 0.53717949 206606.66658000 223617.66658000 101621.00000000 49243.00000000 28014.00000000 19515.00000000 15095.00000000 13245.00000000 25659.00000000 2549.00000000 6071.00000000 14207.00000000 51229.00000000 8508.00000000 6747.00000000 2531.00000000 22601.00000000 90184.00000000 1235.70825000
201106 00606601 2011 06 1 IBM 0.177062 -0.064529 0.784371 0.53665689 0.52609428 0.56337431 0.48650964 204608.18493000 221619.18493000 101621.00000000 49243.00000000 28014.00000000 19515.00000000 15095.00000000 13245.00000000 25659.00000000 2549.00000000 6071.00000000 14207.00000000 51229.00000000 8508.00000000 6747.00000000 2531.00000000 22601.00000000 90184.00000000 1235.70825000
201107 00606601 2011 07 1 IBM 0.161456 -0.055529 0.760421 0.72278481 0.68848279 0.70230967 0.58658009 207781.53155000 224792.53155000 101621.00000000 49243.00000000 28014.00000000 19515.00000000 15095.00000000 13245.00000000 25659.00000000 2549.00000000 6071.00000000 14207.00000000 51229.00000000 8508.00000000 6747.00000000 2531.00000000 22601.00000000 90184.00000000 1235.70825000
201108 00606601 2011 08 1 IBM 0.094106 0.002470 0.622937 0.87537092 0.84621956 0.70616114 0.70043478 217179.63615000 235188.63615000 104563.00000000 50503.00000000 29002.00000000 20185.00000000 15372.00000000 11764.00000000 26381.00000000 2573.00000000 6219.00000000 14239.00000000 52298.00000000 7858.00000000 7112.00000000 2363.00000000 22510.00000000 90264.00000000 1218.95850000
