"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1305,"WYNN","Wynn Resorts, Limited","Services","Resorts & Casinos","USA",17070.20,41.94,162.68,-2.21%,1283209
1306,"XCRA","Xcerra Corporation","Technology","Semiconductor Equipment & Materials","USA",541.09,13.50,9.76,0.00%,29932
1307,"XEL","Xcel Energy Inc.","Utilities","Electric Utilities","USA",22243.30,19.38,44.05,0.80%,1223092
1308,"XLNX","Xilinx, Inc.","Technology","Semiconductor - Integrated Circuits","USA",17478.52,27.26,69.14,0.99%,866021
1309,"XOMA","XOMA Corporation","Healthcare","Biotechnology","USA",217.36,,25.91,-0.35%,74214
1310,"XPLR","Xplore Technologies Corp.","Technology","Diversified Computer Systems","USA",34.65,72.93,2.98,-0.32%,31399
1311,"XRAY","DENTSPLY SIRONA Inc.","Healthcare","Medical Instruments & Supplies","USA",13324.77,,58.04,-0.03%,481565
1312,"YORW","The York Water Company","Utilities","Water Utilities","USA",378.88,30.71,29.35,-0.84%,18635
1313,"YRCW","YRC Worldwide Inc.","Services","Trucking","USA",324.77,,9.71,0.94%,186272
1314,"YTEN","Yield10 Bioscience, Inc.","Basic Materials","Specialty Chemicals","USA",12.94,,1.62,0.62%,81861
1315,"ZAGG","ZAGG Inc","Services","Specialty Retail, Other","USA",452.99,159.60,15.45,-2.22%,97981
1316,"ZBRA","Zebra Technologies Corporation","Industrial Goods","Diversified Machinery","USA",6417.06,211.51,133.60,11.01%,799131
1317,"ZEUS","Olympic Steel, Inc.","Basic Materials","Steel & Iron","USA",261.45,22.03,23.94,-2.21%,44944
1318,"ZION","Zions Bancorporation","Financial","Regional - Pacific Banks","USA",11097.15,21.30,55.30,-1.00%,656467
1319,"ZIOP","ZIOPHARM Oncology, Inc.","Healthcare","Biotechnology","USA",536.41,,3.74,0.27%,669053
1320,"ZIXI","Zix Corporation","Technology","Application Software","USA",230.25,33.04,4.09,-0.97%,92344
1321,"ZN","Zion Oil & Gas, Inc.","Basic Materials","Independent Oil & Gas","USA",222.87,,4.23,0.84%,572962
1322,"ZUMZ","Zumiez Inc.","Services","Specialty Retail, Other","USA",492.38,19.27,19.90,2.05%,62001
