"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies, Inc.","Healthcare","Medical Laboratories & Research","USA",23030.85,31.82,71.32,0.10%,1284294
2,"AA","Alcoa Corporation","Basic Materials","Aluminum","USA",8836.69,41.03,47.94,0.82%,2129435
3,"AAN","Aaron's, Inc.","Services","Rental & Leasing Services","USA",3131.60,20.34,44.03,0.39%,179305
4,"AAP","Advance Auto Parts, Inc.","Services","Auto Parts Stores","USA",8519.22,23.91,112.03,-1.73%,640439
5,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",2583.64,11.31,27.30,-1.97%,150182
6,"ABC","AmerisourceBergen Corporation","Services","Drugs Wholesale","USA",21260.56,22.34,97.24,-1.35%,795622
7,"ABG","Asbury Automotive Group, Inc.","Services","Auto Dealerships","USA",1399.95,10.17,68.00,0.74%,56610
8,"ABM","ABM Industries Incorporated","Services","Business Services","USA",2361.25,26.05,36.40,0.52%,260091
9,"ABR","Arbor Realty Trust, Inc.","Financial","REIT - Diversified","USA",510.91,8.30,8.39,-0.30%,182667
10,"ABT","Abbott Laboratories","Healthcare","Medical Appliances & Equipment","USA",102864.23,56.78,59.21,0.37%,1822156
11,"ACC","American Campus Communities, Inc.","Financial","REIT - Residential","USA",4894.79,88.81,36.95,2.98%,559056
12,"ACCO","ACCO Brands Corporation","Consumer Goods","Office Supplies","USA",1432.86,11.15,13.45,0.75%,282998
13,"ACM","AECOM","Services","Technical Services","USA",5552.00,13.80,35.90,2.69%,350176
14,"ACU","Acme United Corporation","Consumer Goods","Housewares & Accessories","USA",81.76,17.32,24.44,1.04%,237
15,"ACY","AeroCentury Corp.","Services","Rental & Leasing Services","USA",20.38,15.75,14.35,0.00%,0
16,"ADC","Agree Realty Corporation","Financial","Property Management","USA",1288.27,22.01,45.56,1.11%,49453
17,"ADM","Archer-Daniels-Midland Company","Consumer Goods","Farm Products","USA",23593.94,19.79,42.14,0.05%,1326335
18,"ADS","Alliance Data Systems Corporation","Services","Business Services","USA",13019.32,16.96,241.75,0.90%,289671
19,"AE","Adams Resources & Energy, Inc.","Basic Materials","Oil & Gas Refining & Marketing","USA",180.11,,42.25,1.81%,5253
20,"AEE","Ameren Corporation","Utilities","Electric Utilities","USA",13185.47,21.55,55.26,1.58%,847583
21,"AEL","American Equity Investment Life Holding Company","Financial","Life Insurance","USA",2898.15,17.00,32.39,-1.46%,268761
22,"AEO","American Eagle Outfitters, Inc.","Services","Apparel Stores","USA",3288.18,20.67,18.90,0.48%,1559042
23,"AEP","American Electric Power Company, Inc.","Utilities","Electric Utilities","USA",32252.24,17.13,66.17,0.89%,1117999
24,"AES","The AES Corporation","Utilities","Electric Utilities","USA",6801.01,,10.39,1.52%,2940185
25,"AET","Aetna Inc.","Healthcare","Health Care Plans","USA",57951.37,30.55,175.99,0.13%,544501
26,"AFG","American Financial Group, Inc.","Financial","Property & Casualty Insurance","USA",9896.82,18.14,113.13,0.36%,57509
27,"AFL","Aflac Incorporated","Financial","Accident & Health Insurance","USA",34464.11,8.08,89.13,0.28%,543228
28,"AGCO","AGCO Corporation","Industrial Goods","Farm & Construction Machinery","USA",5502.01,28.97,68.38,1.65%,184960
29,"AGM","Federal Agricultural Mortgage Corporation","Financial","Credit Services","USA",868.77,11.13,82.96,0.27%,9917
30,"AGN","Allergan plc","Healthcare","Drugs - Generic","USA",53121.92,,161.09,1.11%,984025
31,"AGS","PlayAGS, Inc.","Services","Gaming Activities","USA",663.45,,19.61,-1.16%,19345
32,"AGX","Argan, Inc.","Industrial Goods","Heavy Construction","USA",612.55,7.38,40.65,2.26%,89537
33,"AHC","A.H. Belo Corporation","Services","Publishing - Newspapers","USA",113.10,,5.20,0.00%,3048
34,"AHT","Ashford Hospitality Trust, Inc.","Financial","REIT - Hotel/Motel","USA",562.19,,5.82,0.35%,94914
35,"AI","Arlington Asset Investment Corp.","Financial","Mortgage Investment","USA",313.81,19.52,11.26,-0.18%,193160
36,"AIG","American International Group, Inc.","Financial","Property & Casualty Insurance","USA",54683.58,,60.74,0.93%,1669603
37,"AIN","Albany International Corp.","Industrial Goods","Textile Industrial","USA",2097.89,68.19,66.35,1.14%,12964
38,"AIR","AAR Corp.","Industrial Goods","Aerospace/Defense Products & Services","USA",1490.79,94.97,43.74,0.77%,50963
39,"AIRI","Air Industries Group","Industrial Goods","Aerospace/Defense Products & Services","USA",32.36,,1.38,0.73%,17945
40,"AIT","Applied Industrial Technologies, Inc.","Services","Industrial Equipment Wholesale","USA",2786.44,19.61,72.97,0.93%,93228
41,"AIV","Apartment Investment and Management Company","Financial","REIT - Residential","USA",5918.88,826.09,38.63,1.66%,444361
42,"AIZ","Assurant, Inc.","Financial","Accident & Health Insurance","USA",4757.21,9.45,89.18,1.04%,94462
43,"AJG","Arthur J. Gallagher & Co.","Financial","Insurance Brokers","USA",12516.81,27.11,68.54,-0.54%,389022
44,"AJRD","Aerojet Rocketdyne Holdings, Inc.","Industrial Goods","Aerospace/Defense - Major Diversified","USA",2047.78,31.93,26.40,-2.17%,1580578
45,"AKR","Acadia Realty Trust","Financial","Property Management","USA",1891.62,31.56,23.37,3.41%,833537
46,"AKS","AK Steel Holding Corporation","Basic Materials","Steel & Iron","USA",1788.37,258.64,5.69,0.00%,10396799
47,"ALB","Albemarle Corporation","Basic Materials","Specialty Chemicals","USA",12750.92,40.30,114.12,0.98%,497739
48,"ALE","ALLETE, Inc.","Utilities","Diversified Utilities","USA",3464.58,21.70,68.78,1.45%,109872
49,"ALG","Alamo Group Inc.","Industrial Goods","Farm & Construction Machinery","USA",1306.39,26.99,113.17,0.49%,48634
50,"ALK","Alaska Air Group, Inc.","Services","Regional Airlines","USA",8106.95,7.73,64.84,0.23%,594808
51,"ALL","The Allstate Corporation","Financial","Property & Casualty Insurance","USA",33749.03,11.16,93.87,0.49%,960952
52,"ALX","Alexander's, Inc.","Financial","REIT - Retail","USA",1944.37,23.71,374.48,0.34%,15802
53,"AME","AMETEK, Inc.","Industrial Goods","Diversified Machinery","USA",17481.86,25.95,76.88,0.69%,310442
54,"AMG","Affiliated Managers Group, Inc.","Financial","Asset Management","USA",10547.87,21.66,189.50,0.25%,143492
55,"AMN","AMN Healthcare Services, Inc.","Industrial Goods","General Building Materials","USA",2726.19,23.89,56.85,-0.09%,181784
56,"AMP","Ameriprise Financial, Inc.","Financial","Asset Management","USA",24385.14,16.91,160.35,0.61%,269904
57,"AMS","American Shared Hospital Services","Healthcare","Specialized Health Services","USA",14.51,15.46,2.55,0.04%,2
58,"AMT","American Tower Corporation (REIT)","Financial","REIT - Diversified","USA",59000.38,52.22,140.01,1.87%,1242468
59,"AN","AutoNation, Inc.","Services","Auto Dealerships","USA",4675.74,12.84,52.29,1.06%,276077
60,"ANF","Abercrombie & Fitch Co.","Services","Apparel Stores","USA",1468.00,,21.73,1.59%,826233
61,"ANH","Anworth Mortgage Asset Corporation","Financial","REIT - Diversified","USA",465.07,10.39,4.80,1.16%,221472
62,"ANTM","Anthem, Inc.","Healthcare","Health Care Plans","USA",60443.81,16.15,234.06,0.87%,417139
63,"AOI","Alliance One International, Inc.","Consumer Goods","Tobacco Products, Other","USA",202.50,3.62,22.10,-2.21%,73416
64,"AOS","A. O. Smith Corporation","Industrial Goods","Industrial Electrical Equipment","USA",11187.83,30.17,66.04,1.01%,292337
65,"AP","Ampco-Pittsburgh Corporation","Industrial Goods","Diversified Machinery","USA",131.07,,10.95,0.92%,7940
66,"APA","Apache Corporation","Basic Materials","Independent Oil & Gas","USA",14167.25,21.45,35.42,-4.78%,7973681
67,"APC","Anadarko Petroleum Corporation","Basic Materials","Independent Oil & Gas","USA",31568.94,,58.96,2.95%,2218068
68,"APD","Air Products and Chemicals, Inc.","Basic Materials","Chemicals - Major Diversified","USA",35171.07,27.68,162.93,1.35%,244191
69,"APH","Amphenol Corporation","Technology","Diversified Electronics","USA",27578.10,44.17,90.69,0.30%,424255
70,"APHB","AmpliPhi Biosciences Corporation","Healthcare","Biotechnology","USA",17.37,,1.29,-0.77%,118585
71,"APRN","Blue Apron Holdings, Inc.","Services","Specialty Retail, Other","USA",577.84,,3.28,0.31%,1015532
72,"APU","AmeriGas Partners, L.P.","Utilities","Gas Utilities","USA",4038.84,31.29,42.78,-0.86%,144129
73,"ARC","ARC Document Solutions, Inc.","Services","Business Services","USA",104.52,,2.24,0.90%,83061
74,"ARE","Alexandria Real Estate Equities, Inc.","Financial","REIT - Office","USA",11899.85,75.29,120.56,1.80%,265332
75,"ARL","American Realty Investors, Inc.","Financial","Property Management","USA",203.42,,13.09,0.00%,271
76,"ARNC","Arconic Inc.","Basic Materials","Aluminum","USA",11804.00,,24.80,0.57%,1055241
77,"ARR","ARMOUR Residential REIT, Inc.","Financial","REIT - Residential","USA",933.40,5.44,22.65,0.80%,120719
78,"ARW","Arrow Electronics, Inc.","Services","Electronics Wholesale","USA",7109.42,18.20,81.67,0.34%,397211
79,"ASA","ASA Gold and Precious Metals Limited","Financial","Asset Management","USA",209.00,118.00,10.66,0.38%,44625
80,"ASB","Associated Banc-Corp","Financial","Regional - Midwest Banks","USA",3777.18,16.55,24.88,-0.30%,378671
81,"ASGN","On Assignment, Inc.","Services","Staffing & Outsourcing Services","USA",4017.74,32.45,78.14,1.22%,121124
82,"ASH","Ashland Global Holdings Inc.","Basic Materials","Chemicals - Major Diversified","USA",4451.58,,70.78,0.17%,172960
83,"ATI","Allegheny Technologies Incorporated","Industrial Goods","Metal Fabrication","USA",3293.70,,26.70,3.09%,739930
84,"ATO","Atmos Energy Corporation","Utilities","Gas Utilities","USA",8875.50,14.95,81.76,0.89%,130189
85,"ATR","AptarGroup, Inc.","Consumer Goods","Packaging & Containers","USA",5576.40,26.48,91.11,1.05%,127912
86,"ATU","Actuant Corporation","Industrial Goods","Diversified Machinery","USA",1452.24,,24.42,0.93%,103434
87,"AVA","Avista Corporation","Utilities","Diversified Utilities","USA",3174.38,24.69,49.71,1.04%,348243
88,"AVB","AvalonBay Communities, Inc.","Financial","REIT - Residential","USA",21486.29,21.53,157.81,1.15%,359338
89,"AVD","American Vanguard Corporation","Basic Materials","Agricultural Chemicals","USA",591.32,37.19,19.52,-1.14%,42359
90,"AVP","Avon Products, Inc.","Consumer Goods","Personal Products","USA",1192.40,,2.77,2.21%,1795314
91,"AVT","Avnet, Inc.","Services","Electronics Wholesale","USA",5053.38,18.96,42.19,0.43%,228321
92,"AVX","AVX Corporation","Technology","Diversified Electronics","USA",2895.90,432.25,17.36,0.40%,56042
93,"AVY","Avery Dennison Corporation","Consumer Goods","Business Equipment","USA",10356.77,37.32,118.39,1.26%,239824
94,"AWI","Armstrong World Industries, Inc.","Industrial Goods","General Building Materials","USA",3222.40,22.84,61.45,1.07%,193745
95,"AWR","American States Water Company","Utilities","Water Utilities","USA",1913.34,28.80,53.84,2.20%,50266
96,"AXE","Anixter International Inc.","Services","Industrial Equipment Wholesale","USA",2570.50,23.93,77.85,1.37%,35394
97,"AXL","American Axle & Manufacturing Holdings, Inc.","Consumer Goods","Auto Parts","USA",1819.70,5.38,15.67,-0.60%,883336
98,"AXP","American Express Company","Financial","Credit Services","USA",85215.00,32.59,97.67,0.17%,1352423
99,"AXR","AMREP Corporation","Services","Business Services","USA",61.16,62.92,7.50,-0.66%,64
100,"AYI","Acuity Brands, Inc.","Technology","Diversified Electronics","USA",6317.90,20.28,146.71,-0.59%,233446
101,"AYR","Aircastle Limited","Services","Rental & Leasing Services","USA",1597.73,11.06,20.15,-0.89%,162015
102,"AZO","AutoZone, Inc.","Services","Auto Parts Stores","USA",19973.04,16.02,722.15,0.37%,111154
103,"AZZ","AZZ Inc.","Industrial Goods","Diversified Machinery","USA",1106.32,21.62,43.40,1.88%,69618
104,"B","Barnes Group Inc.","Industrial Goods","Industrial Equipment & Components","USA",3324.00,22.17,64.30,1.98%,84936
105,"BA","The Boeing Company","Industrial Goods","Aerospace/Defense Products & Services","USA",210703.16,30.05,355.13,0.78%,1777861
106,"BAC","Bank of America Corporation","Financial","Money Center Banks","USA",330317.58,20.72,32.02,0.47%,29347217
107,"BANC","Banc of California, Inc.","Financial","Regional - Pacific Banks","USA",1027.26,32.54,20.33,-0.85%,137704
108,"BAS","Basic Energy Services, Inc.","Basic Materials","Oil & Gas Equipment & Services","USA",496.62,50.00,19.39,1.52%,339871
109,"BAX","Baxter International Inc.","Healthcare","Medical Instruments & Supplies","USA",36591.20,51.42,67.96,1.36%,1720910
110,"BBG","Bill Barrett Corporation","Basic Materials","Oil & Gas Drilling & Exploration","USA",503.87,,5.30,2.61%,937495
111,"BBT","BB&T Corporation","Financial","Regional - Southeast Banks","USA",43358.58,20.09,55.21,0.22%,1379962
112,"BBW","Build-A-Bear Workshop, Inc.","Services","Toy & Hobby Stores","USA",154.40,35.48,9.95,3.11%,49387
113,"BBY","Best Buy Co., Inc.","Services","Electronics Stores","USA",20733.68,17.93,71.38,0.83%,1148482
114,"BC","Brunswick Corporation","Consumer Goods","Recreational Goods, Other","USA",5144.48,31.10,58.39,-0.50%,181115
115,"BCO","The Brink's Company","Services","Security & Protection Services","USA",3810.11,43.77,74.50,-0.86%,91161
116,"BDC","Belden Inc.","Industrial Goods","Industrial Electrical Equipment","USA",3140.20,35.98,73.77,0.22%,119100
117,"BDL","Flanigan's Enterprises, Inc.","Services","Specialty Eateries","USA",42.78,13.18,23.00,0.00%,0
118,"BDN","Brandywine Realty Trust","Financial","REIT - Diversified","USA",2785.86,24.76,16.42,1.83%,339943
119,"BDX","Becton, Dickinson and Company","Healthcare","Medical Instruments & Supplies","USA",50091.05,166.31,220.55,0.85%,257687
120,"BEN","Franklin Resources, Inc.","Financial","Asset Management","USA",21580.31,12.16,39.18,0.28%,1139943
121,"BF-A","Brown-Forman Corporation","Consumer Goods","Beverages - Wineries & Distillers","USA",11090.40,34.17,65.76,0.24%,7259
122,"BF-B","Brown-Forman Corporation","Consumer Goods","Beverages - Wineries & Distillers","USA",25584.62,35.20,67.84,0.18%,131836
123,"BFS","Saul Centers, Inc.","Financial","REIT - Retail","USA",1072.07,30.61,50.53,1.11%,5233
124,"BG","Bunge Limited","Consumer Goods","Farm Products","USA",10559.21,84.38,75.99,1.19%,614500
125,"BGC","General Cable Corporation","Industrial Goods","Industrial Equipment & Components","USA",1476.57,,29.65,0.00%,485327
126,"BGG","Briggs & Stratton Corporation","Industrial Goods","Diversified Machinery","USA",929.60,19.35,22.01,1.19%,55551
127,"BGS","B&G Foods, Inc.","Consumer Goods","Processed & Packaged Goods","USA",2051.89,20.45,31.08,0.24%,514964
128,"BH","Biglari Holdings Inc.","Services","Restaurants","USA",877.51,9.72,419.78,0.46%,841
129,"BHB","Bar Harbor Bankshares","Financial","Regional - Northeast Banks","USA",435.50,16.94,28.79,0.42%,10924
130,"BHE","Benchmark Electronics, Inc.","Technology","Printed Circuit Boards","USA",1484.34,22.70,30.17,1.26%,113224
131,"BHLB","Berkshire Hills Bancorp, Inc.","Financial","Savings & Loans","USA",1688.62,25.68,37.75,0.40%,64459
132,"BID","Sotheby's","Services","Specialty Retail, Other","USA",2473.04,24.13,48.01,0.25%,180442
133,"BIG","Big Lots, Inc.","Services","Discount, Variety Stores","USA",2389.15,14.00,56.22,2.48%,352625
134,"BIO","Bio-Rad Laboratories, Inc.","Healthcare","Medical Laboratories & Research","USA",8488.63,307.79,248.65,1.23%,111659
135,"BK","The Bank of New York Mellon Corporation","Financial","Asset Management","USA",57713.35,18.60,56.56,0.20%,1709317
136,"BKD","Brookdale Senior Living Inc.","Healthcare","Long-Term Care Facilities","USA",1658.87,,7.13,-19.94%,11630159
137,"BKE","The Buckle, Inc.","Services","Apparel Stores","USA",1037.85,12.28,21.55,1.41%,115383
138,"BKH","Black Hills Corporation","Utilities","Electric Utilities","USA",2699.16,14.10,51.42,1.49%,192635
139,"BKI","Black Knight, Inc.","Consumer Goods","Paper & Paper Products","USA",7351.23,101.60,47.17,-0.79%,253281
140,"BKS","Barnes & Noble, Inc.","Services","Specialty Retail, Other","USA",316.89,20.47,4.60,4.55%,432475
141,"BLK","BlackRock, Inc.","Financial","Asset Management","USA",87078.31,23.66,544.12,0.10%,276580
142,"BLL","Ball Corporation","Consumer Goods","Packaging & Containers","USA",13711.80,35.07,39.63,1.25%,990974
143,"BMI","Badger Meter, Inc.","Technology","Scientific & Technical Instruments","USA",1470.32,42.26,50.00,-0.50%,25554
144,"BMS","Bemis Company, Inc.","Consumer Goods","Packaging & Containers","USA",4099.59,44.35,45.25,0.33%,188178
145,"BMY","Bristol-Myers Squibb Company","Healthcare","Drug Manufacturers - Major","USA",108920.92,28.19,66.58,0.08%,2610445
146,"BOH","Bank of Hawaii Corporation","Financial","Regional - Pacific Banks","USA",3566.31,19.84,83.55,-0.90%,69162
147,"BPL","Buckeye Partners, L.P.","Basic Materials","Oil & Gas Pipelines","USA",7459.29,14.40,47.61,-1.10%,248981
148,"BPT","BP Prudhoe Bay Royalty Trust","Basic Materials","Oil & Gas Refining & Marketing","USA",439.77,5.70,20.65,0.49%,84250
149,"BR","Broadridge Financial Solutions, Inc.","Technology","Information & Delivery Services","USA",11580.54,30.37,99.96,0.83%,478827
150,"BRC","Brady Corporation","Technology","Security Software & Services","USA",1961.86,20.24,38.45,1.05%,94810
151,"BRK-A","Berkshire Hathaway Inc.","Financial","Property & Casualty Insurance","USA",494509.20,26.55,304160.00,0.87%,136
152,"BRK-B","Berkshire Hathaway Inc.","Financial","Property & Casualty Insurance","USA",495910.32,26.55,202.55,0.76%,1657324
153,"BRN","Barnwell Industries, Inc.","Basic Materials","Independent Oil & Gas","USA",17.28,,2.02,-1.94%,10471
154,"BRO","Brown & Brown, Inc.","Financial","Insurance Brokers","USA",7310.10,28.52,52.64,0.27%,197708
155,"BRS","Bristow Group Inc.","Basic Materials","Oil & Gas Equipment & Services","USA",561.64,,16.21,2.08%,179167
156,"BRT","BRT Apartments Corp.","Financial","Mortgage Investment","USA",149.81,36.12,10.46,0.19%,10627
157,"BSX","Boston Scientific Corporation","Healthcare","Medical Appliances & Equipment","USA",36611.72,38.46,26.82,0.19%,2694132
158,"BTN","Ballantyne Strong, Inc","Consumer Goods","Photographic Equipment & Supplies","USA",68.92,,5.00,1.93%,4024
159,"BTX","BioTime, Inc.","Healthcare","Biotechnology","USA",341.38,6.15,2.64,0.00%,78996
160,"BVX","Bovie Medical Corporation","Healthcare","Medical Instruments & Supplies","USA",80.16,,2.55,0.39%,25245
161,"BWA","BorgWarner Inc.","Consumer Goods","Auto Parts","USA",11077.46,15.42,52.25,0.31%,564527
162,"BWL-A","Bowl America Incorporated","Services","Sporting Activities","USA",78.69,29.73,15.25,0.00%,0
163,"BWP","Boardwalk Pipeline Partners, LP","Basic Materials","Oil & Gas Pipelines","USA",2775.73,9.51,11.30,2.16%,401444
164,"BX","The Blackstone Group L.P.","Financial","Asset Management","USA",41040.67,15.60,34.07,0.09%,1540834
165,"BXC","Bluelinx Holdings Inc.","Services","Building Materials Wholesale","USA",142.49,7.50,15.24,-4.81%,243739
166,"BXG","Bluegreen Vacations Corporation","Services","Resorts & Casinos","USA",1395.94,16.56,18.46,-1.55%,11318
167,"BXMT","Blackstone Mortgage Trust, Inc.","Financial","REIT - Diversified","USA",3253.77,13.71,31.25,0.55%,212706
168,"BXP","Boston Properties, Inc.","Financial","REIT - Office","USA",17882.03,37.61,119.76,3.38%,366512
169,"BXS","BancorpSouth Bank","Financial","Regional - Southeast Banks","USA",3315.98,19.48,32.03,-1.46%,432546
170,"BYD","Boyd Gaming Corporation","Services","Resorts & Casinos","USA",3946.68,41.98,34.45,-1.59%,1149963
171,"BZH","Beazer Homes USA, Inc.","Industrial Goods","Residential Construction","USA",551.65,,16.88,-0.71%,333571
172,"C","Citigroup Inc.","Financial","Money Center Banks","USA",204277.15,13.88,77.18,0.23%,7132202
173,"CAA","CalAtlantic Group, Inc.","Industrial Goods","Residential Construction","USA",5894.20,15.77,53.12,0.00%,0
174,"CACI","CACI International Inc","Technology","Information Technology Services","USA",3679.79,13.94,150.20,0.74%,29175
175,"CAG","Conagra Brands, Inc.","Consumer Goods","Processed & Packaged Goods","USA",14343.10,21.26,36.15,1.29%,969851
176,"CAH","Cardinal Health, Inc.","Services","Drugs Wholesale","USA",21675.15,23.57,68.63,-0.26%,851376
177,"CAI","CAI International, Inc.","Services","Rental & Leasing Services","USA",436.30,12.10,21.94,-1.79%,273754
178,"CAL","Caleres, Inc.","Consumer Goods","Textile - Apparel Footwear & Accessories","USA",1251.13,20.51,29.01,1.33%,43345
179,"CAT","Caterpillar Inc.","Industrial Goods","Farm & Construction Machinery","USA",94531.96,29.66,158.90,2.36%,2555411
180,"CATO","The Cato Corporation","Services","Apparel Stores","USA",280.03,23.32,11.17,1.92%,161262
181,"CAW","CCA Industries, Inc.","Consumer Goods","Personal Products","USA",21.09,14.08,3.10,3.33%,116
182,"CB","Chubb Limited","Financial","Property & Casualty Insurance","USA",66749.32,17.54,144.49,0.54%,827726
183,"CBB","Cincinnati Bell Inc.","Technology","Telecom Services - Domestic","USA",633.00,25.77,14.82,-1.17%,145961
184,"CBG","CBRE Group, Inc.","Financial","Property Management","USA",15008.89,21.93,45.06,1.29%,1348753
185,"CBK","Christopher & Banks Corporation","Services","Apparel Stores","USA",44.29,,1.15,0.88%,11877
186,"CBL","CBL & Associates Properties, Inc","Financial","REIT - Retail","USA",768.82,10.25,4.69,2.85%,1131422
187,"CBM","Cambrex Corporation","Healthcare","Biotechnology","USA",1709.67,16.77,52.20,0.48%,114591
188,"CBS","CBS Corporation","Services","Entertainment - Diversified","USA",22713.55,17.27,54.79,-1.07%,1211398
189,"CBT","Cabot Corporation","Basic Materials","Specialty Chemicals","USA",3966.07,16.02,64.02,0.63%,149838
190,"CBU","Community Bank System, Inc.","Financial","Regional - Midwest Banks","USA",2758.06,27.11,54.79,0.20%,52941
191,"CBZ","CBIZ, Inc.","Services","Business Services","USA",987.25,21.78,18.17,1.25%,147072
192,"CCC","Calgon Carbon Corporation","Industrial Goods","Pollution & Treatment Controls","USA",1084.77,187.72,21.38,-0.12%,66919
193,"CCE","Coca-Cola European Partners plc","Consumer Goods","Beverages - Soft Drinks","USA",18372.88,14.65,38.01,0.66%,710295
194,"CCF","Chase Corporation","Industrial Goods","Industrial Equipment & Components","USA",980.23,24.89,106.50,1.48%,1805
195,"CCI","Crown Castle International Corp. (REIT)","Technology","Diversified Communication Services","USA",42798.23,104.59,108.94,2.02%,1057601
196,"CCK","Crown Holdings, Inc.","Consumer Goods","Packaging & Containers","USA",6751.60,21.29,50.72,0.81%,1338747
197,"CCL","Carnival Corporation","Services","Resorts & Casinos","USA",49666.21,19.35,68.60,-1.41%,1209195
198,"CCO","Clear Channel Outdoor Holdings, Inc.","Services","Marketing Services","USA",1782.24,300.00,4.90,2.08%,6286
199,"CDE","Coeur Mining, Inc.","Basic Materials","Silver","USA",1516.22,128.20,7.91,1.15%,670166
200,"CDOR","Condor Hospitality Trust, Inc.","Financial","REIT - Hotel/Motel","USA",118.74,,10.44,4.14%,105
201,"CDR","Cedar Realty Trust, Inc.","Financial","REIT - Retail","USA",362.68,,4.05,0.75%,115725
202,"CE","Celanese Corporation","Basic Materials","Chemicals - Major Diversified","USA",13996.04,16.54,103.05,0.61%,190705
203,"CEQP","Crestwood Equity Partners LP","Basic Materials","Oil & Gas Pipelines","USA",1950.77,,27.55,-0.18%,67742
204,"CET","Central Securities Corp.","Financial","Asset Management","USA",671.31,4.16,27.16,0.30%,6397
205,"CF","CF Industries Holdings, Inc.","Basic Materials","Agricultural Chemicals","USA",10074.32,,43.41,1.83%,1288778
206,"CFR","Cullen/Frost Bankers, Inc.","Financial","Regional - Southwest  Banks","USA",6725.88,19.49,105.82,-0.89%,262739
207,"CGI","Celadon Group, Inc.","Services","Trucking","USA",110.88,46.51,3.92,-1.88%,231096
208,"CHD","Church & Dwight Co., Inc.","Consumer Goods","Cleaning Products","USA",11964.39,16.46,48.22,0.57%,439040
209,"CHE","Chemed Corporation","Healthcare","Home Health Care","USA",4107.53,44.23,258.45,0.73%,42885
210,"CHH","Choice Hotels International, Inc.","Services","Lodging","USA",4541.30,29.70,80.55,0.50%,77928
211,"CHK","Chesapeake Energy Corporation","Basic Materials","Independent Oil & Gas","USA",2503.60,,3.16,20.15%,98028062
212,"CHS","Chico's FAS, Inc.","Services","Apparel Stores","USA",1204.17,13.79,9.32,0.43%,797133
213,"CI","Cigna Corporation","Healthcare","Health Care Plans","USA",46795.18,20.99,194.00,1.23%,545188
214,"CIA","Citizens, Inc.","Financial","Life Insurance","USA",352.22,58.44,7.13,0.00%,6167
215,"CIEN","Ciena Corporation","Technology","Communication Equipment","USA",3319.06,3.35,23.21,0.22%,748954
216,"CIK","Credit Suisse Asset Management Income Fund, Inc.","Financial","Asset Management","USA",167.86,5.36,3.23,0.78%,37560
217,"CIM","Chimera Investment Corporation","Financial","REIT - Diversified","USA",3186.63,6.51,17.04,0.41%,437126
218,"CIR","CIRCOR International, Inc.","Industrial Goods","Industrial Equipment & Components","USA",794.10,52.89,49.52,2.21%,21158
219,"CIX","CompX International Inc.","Services","Security & Protection Services","USA",170.27,14.63,14.50,4.32%,133
220,"CJ","C&J Energy Services, Inc.","Basic Materials","Oil & Gas Equipment & Services","USA",1603.94,6.95,24.17,-7.45%,1441564
221,"CKH","Seacor Holdings Inc.","Basic Materials","Oil & Gas Equipment & Services","USA",790.55,,44.96,1.85%,25864
222,"CKX","CKX Lands, Inc.","Financial","Property Management","USA",19.98,56.28,10.30,0.00%,0
223,"CL","Colgate-Palmolive Company","Consumer Goods","Personal Products","USA",60508.56,30.34,69.63,0.71%,1449219
224,"CLF","Cleveland-Cliffs Inc.","Basic Materials","Industrial Metals & Minerals","USA",2232.10,,7.64,1.46%,4143962
225,"CLGX","CoreLogic, Inc.","Technology","Processing Systems & Products","USA",3719.35,42.82,45.40,0.40%,65999
226,"CLH","Clean Harbors, Inc.","Industrial Goods","Waste Management","USA",2913.02,778.06,51.83,-0.58%,115521
227,"CLI","Mack-Cali Realty Corporation","Financial","REIT - Office","USA",1614.87,80.39,17.53,-4.36%,851880
228,"CLM","Cornerstone Strategic Value Fund, Inc.","Financial","Asset Management","USA",444.89,7.92,15.39,0.33%,83332
229,"CLR","Continental Resources, Inc.","Basic Materials","Independent Oil & Gas","USA",19887.76,,49.90,-5.07%,7113552
230,"CLX","The Clorox Company","Consumer Goods","Housewares & Accessories","USA",16336.75,20.81,127.61,1.05%,465911
231,"CMA","Comerica Incorporated","Financial","Money Center Banks","USA",17088.90,23.74,98.08,-0.34%,374187
232,"CMC","Commercial Metals Company","Basic Materials","Steel & Iron","USA",2940.97,46.94,25.19,-0.43%,644960
233,"CMG","Chipotle Mexican Grill, Inc.","Services","Restaurants","USA",9035.67,52.10,313.52,-2.32%,673023
234,"CMI","Cummins Inc.","Industrial Goods","Diversified Machinery","USA",27501.05,27.99,167.88,0.96%,567633
235,"CMO","Capstead Mortgage Corporation","Financial","REIT - Residential","USA",825.48,14.09,8.60,0.17%,546508
236,"CMP","Compass Minerals International, Inc.","Basic Materials","Industrial Metals & Minerals","USA",2098.57,17.30,62.40,0.89%,136098
237,"CMS","CMS Energy Corporation","Utilities","Electric Utilities","USA",12105.83,26.25,43.35,0.76%,1086465
238,"CMT","Core Molding Technologies, Inc.","Consumer Goods","Rubber & Plastics","USA",149.92,22.21,19.44,0.36%,2039
239,"CNA","CNA Financial Corporation","Financial","Property & Casualty Insurance","USA",14448.30,16.20,53.50,-0.07%,93313
240,"CNC","Centene Corporation","Healthcare","Health Care Plans","USA",17211.35,21.37,100.11,-0.09%,402177
